"StockDatabaseID","StockKey","stock","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","year","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
2554,169057,"aru.27.123a4","Greater silver smelt (Argentina silus) in subareas 1, 2, and 4, and in Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)",150496,"arg-123a4",2020,"Argentina silus","Greater silver smelt","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2019,2,2021,"Survey trends-based assessment",NA,"PA","Landings","not used","Yes in year(s) 2015, 2019","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.3",NA,"2019-08-20T12:30:35.587+01:00"
2555,169058,"aru.27.5b6a","Greater silver smelt (Argentina silus) in divisions 5.b and 6.a (Faroes grounds and west of Scotland)",150497,"arg-5b6a",2020,"Argentina silus","Greater silver smelt","Celtic Seas Ecoregion, Faroes Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2019,2,2021,"Survey trends-based assessment",NA,"PA","Landings","not used","Yes in year(s) 2015, 2019","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.5",NA,"2019-06-11T11:57:50.133+01:00"
2556,169060,"aru.27.6b7-1012","Greater silver smelt (Argentina silus) in subareas 7-10 and 12, and Division 6.b (other areas)",150506,"arg-rest",2020,"Argentina silus","Greater silver smelt","Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2019,2,2021,"Survey trends-based assessment",NA,"PA","Catches","not used","No","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.6",NA,"2020-04-29T16:31:57.943+01:00"
2557,169292,"tsu.27.nea","Roughsnout grenadier (Trachyrincus scabrus) in subareas 1-2, 4-8, 10, 12, 14 and Division 3a (Northeast Atlantic and Arctic Ocean)",151510,"tsu-nea",2020,"Trachyrincus scabrus","Roughsnout grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2020,5,2025,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.42",13504,"2020-10-19T11:27:03.413+01:00"
2558,169071,"bss.27.8c9a","Seabass (Dicentrarchus labrax) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters)",137168,"bss-8c9a",2020,"Dicentrarchus labrax","Seabass","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2019,2,2021,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2013, 2017","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.13",NA,"2020-11-11T09:51:18.27+01:00"
2559,169072,"bss.27.6a7bj","Seabass (Dicentrarchus labrax) in divisions 6.a, 7.b, and 7.j (West of Scotland,  West of Ireland, eastern part of southwest of Ireland)",137169,"bss-wosi",2020,"Dicentrarchus labrax","Seabass","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","6.2",2020,3,2023,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2017, 2020","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.6",13640,"2020-12-09T12:06:58.657+01:00"
2560,169127,"hke.27.8c9a","Hake (Merluccius merluccius) in divisions 8.c and 9.a, Southern stock (Cantabrian Sea and  Atlantic Iberian waters)",136565,"hke-soth",2020,"Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3.2",2020,1,2021,"",NA,"PA","Catches","Assessment","Yes in year(s) 2020","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.8",13760,"2020-11-11T09:50:27.07+01:00"
2561,169280,"spr.27.67a-cf-k","Sprat (Sprattus sprattus) in Subarea 6 and Divisions 7.a-c and 7.f-k (West of Scotland, southern Celtic Seas)",136720,"spr-celt",2020,"Sprattus sprattus","Sprat","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","5.2",2019,2,2021,"no assessment",NA,"PA","Catches","Not used","Yes in year(s) 2012, 2017","pelagic planktivore","Pelagic","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.61",NA,"2020-11-09T10:03:43.493+01:00"
2562,169059,"aru.27.5a14","Greater silver smelt (Argentina silus) in Subarea 14 and Division 5.a (East Greenland and Iceland grounds)",136490,"arg-icel",2020,"Argentina silus","Greater silver smelt","Greenland Sea Ecoregion, Iceland Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.3",2019,2,2021,"Survey trends-based assessment",NA,"PA","Catches","not used","No","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.4",13717,"2020-11-12T11:02:54.337+01:00"
2563,169061,"bli.27.5a14","Blue ling (Molva dypterygia) in Subarea 14 and Division 5.a (East Greenland and Iceland grounds)",136492,"bli-5a14",2020,"Molva dypterygia","Blue ling","Greenland Sea Ecoregion, Iceland Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.3",2019,2,2021,"Survey trends-based assessment",NA,"PA","Catches","not used","Yes in year(s) 2018, 2019","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.7",NA,"2020-11-12T11:12:01.873+01:00"
2564,169062,"bli.27.5b67","Blue ling (Molva dypterygia) in subareas 6-7 and Division 5.b (Celtic Seas and Faroes grounds)",136493,"bli-5b67",2020,"Molva dypterygia","Blue ling","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2020,2,2022,"Age-structured model (MYCC), multi-year catch curves fitted to age composition and total catch in order to estimate annual total mortality (Z)",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.8",13564,"2020-11-17T14:21:21.8+01:00"
2565,169063,"bli.27.nea","Blue ling (Molva dypterygia) in Subareas 1, 2, 8, 9, and 12, and Divisions 3.a and 4.a (other areas)",136495,"bli-oth",2020,"Molva dypterygia","Blue ling","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.3",2019,4,2023,"Catch trends-based assessment",NA,"PA","Catches","not used","No","demersal piscivore","Demersal","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.9",NA,"2020-03-11T12:05:35.273+01:00"
2566,169064,"bll.27.22-32","Brill (Scophthalmus rhombus) in subdivisions 22-32 (Baltic Sea)",136496,"bll-2232",2020,"Scophthalmus rhombus","Brill","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2020,3,2023,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","Yes in year(s) 2013, 2017","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","8.3.2",13692,"2020-06-19T08:20:19.677+01:00"
2567,169065,"bll.27.3a47de","Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)",136497,"bll-nsea",2020,"Scophthalmus rhombus","Brill","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","3.2",2020,1,2021,"Commercial lpue trends-based assessment",NA,"PA","Catches","assessment","No","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.1",13472,"2020-11-09T10:07:22.49+01:00"
2568,169066,"boc.27.6-8","Boarfish (Capros aper) in subareas 6-8 (Celtic Seas, English Channel, and Bay of Biscay) ",136499,"boc-nea",2020,"Capros aper","Boarfish","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks","3.2",2019,2,2021,"Exploratory Bayesian Schaefer surplus production model",NA,"PA","Catches","assessment","Yes in year(s) 2016, 2019","pelagic planktivore","Pelagic","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.10",NA,"2020-09-01T19:23:16.62+01:00"
2569,169068,"bsk.27.nea","Basking shark (Cetorhinus maximus) in Subareas 1-10, 12 and 14 (Northeast Atlantic and adjacent waters)",136504,"bsk-nea",2020,"Cetorhinus maximus","Basking shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2019,4,2023,"no assessment",NA,"PA","No directed fisheries","not used","No","pelagic planktivore","Elasmobranch","large sharks",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.17",NA,"2020-06-23T12:07:17.117+01:00"
2570,169073,"cap.27.1-2","Capelin (Mallotus villosus) in subareas 1 and 2 (Northeast Arctic), excluding Division 2.a west of 5°W (Barents Sea capelin)",136506,"cap-bars",2020,"Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGCAP","Barents Sea Capelin Advice Drafting Group","1.8",2020,1,2021,"Age-structured model, based on acoustic survey and prediction six months ahead to calculate spawning biomass. The model estimates maturity, growth, and mortality (including predation by immature cod on pre-spawning capelin). Target escapement strateg",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","3.3.2",13985,"2020-11-05T10:43:42.963+01:00"
2571,169074,"cap.27.2a514","Capelin (Mallotus villosus) in subareas 5 and 14 and Division 2.a west of 5°W (Iceland and Faroes grounds, East Greenland, Jan Mayen area)",136507,"cap-icel",2020,"Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","1.8",2020,1,2021,"Age-structured model, takes into account CV in surveys and predation from cod, haddock, and saithe of capelin and p(SSB< Blim|Catch)< 0.05",NA,"MP","Quota","not used","NA","na","Pelagic","na",TRUE,"2022-02-21T12:44:45.287+01:00","2.3.1",14019,"2020-12-09T13:45:39.26+01:00"
2572,169077,"cod.27.47d20","Cod (Gadus morhua) in Subarea 4, Division 7.d, and Subdivision 20 (North Sea, eastern English Channel, Skagerrak)",136510,"cod-347d",2020,"Gadus morhua","Cod","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2020,1,2021,"Age-structured model (SAM)",NA,"MSY","Catches","","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.3",13740,"2020-11-09T10:07:32.98+01:00"
2573,169078,"cod.27.7e-k","Cod (Gadus morhua) in divisions 7.e-k (eastern English Channel and southern Celtic Seas)",136511,"cod-7e-k",2020,"Gadus morhua","Cod","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2020,1,2021,"Age-based stochastic analytical assessment (SAM)",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.5",14014,"2020-11-11T14:35:16.363+01:00"
2574,169080,"cod.27.1-2coast","Cod (Gadus morhua) in subareas 1 and 2 (Norwegian coastal waters cod)",136513,"cod-coas",2020,"Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","3",2020,1,2021,"Based on survey SSB survey index and estimates of F and relative recuitment from an exploratory VPA assessment",NA,"MP","Fishing mortality","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","3.3.4",13720,"2020-11-05T10:45:14.96+01:00"
2575,169081,"cod.27.5b2","Cod (Gadus morhua) in Subdivision 5.b.2 (Faroe Bank)",136515,"cod-farb",2020,"Gadus morhua","Cod","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","3.8",2019,3,2022,"Survey trends-based assessment",NA,"PA","Catches","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","4.3.2",NA,"2019-12-10T11:40:53.89+01:00"
2576,169083,"cod.27.5a","Cod (Gadus morhua) in Division 5.a (Iceland grounds)",136517,"cod-iceg",2020,"Gadus morhua","Cod","Greenland Sea Ecoregion, Iceland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2019,2,2021,"Age-structured model, forward-based statistical catch-at-age model that is implemented in the AD Model Builder, using catches in the model and in the forecast",NA,"MP","Catches","not used","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","2.3.2",NA,"2020-11-12T11:27:31.867+01:00"
2577,169087,"cod.27.6b","Cod (Gadus morhua) in Division 6.b (Rockall)",136520,"cod-rock",2020,"Gadus morhua","Cod","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","6.2",2020,3,2023,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2017","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.16",13626,"2020-12-09T12:05:03.36+01:00"
2578,169088,"cod.27.6a","Cod (Gadus morhua) in Division 6.a (West of Scotland)",136521,"cod-scow",2020,"Gadus morhua","Cod","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1.2",2019,2,2021,"SAM model",NA,"MSY","No directed fisheries","Assessment","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.12",13664,"2020-06-23T09:34:46.127+01:00"
2579,169091,"cyo.27.nea","Portuguese dogfish (Centroscymnus coelolepis, Centrophorus squamosus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136522,"cyo-nea",2020,"Centrophorus squamosus, Centroscymnus coelolepis","Portuguese dogfish","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2019,4,2023,"no assessment",NA,"PA","No directed fisheries","not used","No","bathydemersal piscivore","Elasmobranch","large sharks",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.19",NA,"2019-10-17T07:54:32.797+01:00"
2580,169092,"dab.27.22-32","Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea)",136524,"dab-2232",2020,"Limanda limanda","Dab","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2020,3,2023,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","No","demersal benthivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","8.3.4",13701,"2020-06-19T08:19:48.64+01:00"
2581,169093,"dab.27.3a4","Dab (Limanda limanda) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",136525,"dab-nsea",2020,"Limanda limanda","Dab","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","3.2",2019,3,2022,"Survey trends-based assessment",NA,"PA/Stock status only","Catches","topped up","No","demersal benthivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.4",NA,"2019-12-09T14:34:11.487+01:00"
2582,169094,"dgs.27.nea","Spurdog (Squalus acanthias) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136526,"dgs-nea",2020,"Squalus acanthias","Spurdog","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","1.2",2020,2,2022,"Age- and length-structured model, with separate sexes",NA,"MSY/PA","No directed fisheries","Not used","NA","demersal piscivore","Elasmobranch","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.12",13967,"2020-11-12T12:24:55.133+01:00"
2583,169101,"gag.27.nea","Tope (Galeorhinus galeus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136530,"gag-nea",2020,"Galeorhinus galeus","Tope","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2019,2,2021,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2015, 2019","demersal piscivore","Elasmobranch","large benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.15",NA,"2019-10-17T08:26:04.963+01:00"
